./mcperf -s 10.156.0.7 -a 10.156.0.11 --noload -T 16 -C 4 -D 4 -Q 1000 -c 4 -t 1800 --qps_interval 2 --qps_min 5000 --qps_max 100000 --qps_seed 42
Random waveform, supplied seed
Total number of intervals = 900 (5031, 54838, 74868, 30015, 40743, 23648, 97712, 53672, 55395, 29425, 15173, 82475, 90555, 47944, 28313, 28504, 22886, 35717, 14828, 81704, 55771, 85226, 75020, 12441, 56208, 17446, 86943, 49138, 49839, 47752, 27181, 6170, 7187, 99387, 91970, 79658, 59230, 78081, 64242, 37702, 40686, 30376, 38416, 65892, 39560, 10016, 55224, 19982, 48114, 36283, 23315, 11150, 98724, 56880, 13467, 99368, 46206, 71651, 22741, 56654, 99570, 23047, 70008, 42943, 46704, 75970, 21917, 82027, 81583, 14259, 7821, 17727, 65559, 41133, 28693, 53141, 54512, 14835, 98446, 38117, 77994, 30209, 68315, 91940, 49308, 46880, 92540, 49396, 97841, 35404, 80451, 87228, 75554, 57964, 83546, 55468, 34203, 37629, 34577, 47426, 58845, 66993, 10977, 51529, 48344, 5902, 71602, 41886, 47456, 93939, 16890, 45689, 32790, 44044, 28149, 39739, 72475, 93882, 6692, 50406, 83055, 55609, 16968, 43031, 17236, 82183, 42212, 12244, 61777, 36984, 29093, 41715, 34838, 63574, 24401, 32025, 98971, 23657, 67877, 53849, 79536, 17081, 39024, 26125, 33388, 20979, 95865, 73949, 60987, 54175, 51484, 39771, 32864, 42033, 43808, 45785, 35582, 38504, 15320, 74264, 43890, 5962, 38365, 55971, 23217, 87681, 91728, 96668, 80475, 27150, 53444, 23737, 87776, 82175, 98548, 37704, 64701, 69089, 89785, 16676, 69604, 99682, 97693, 17381, 40069, 8841, 56576, 21599, 53003, 19831, 80340, 28765, 25572, 37071, 75819, 44359, 95960, 59630, 47930, 65545, 94038, 51806, 48712, 13115, 76569, 19372, 59331, 62597, 37702, 41975, 26100, 82500, 50756, 66696, 53364, 10413, 64876, 69079, 19447, 81182, 25265, 9699, 48659, 75126, 96559, 55885, 9039, 66378, 41225, 52371, 39873, 41176, 85357, 85391, 91890, 57558, 9972, 74636, 29773, 63494, 7201, 49507, 65454, 88537, 36982, 88964, 96479, 47883, 50650, 89242, 7374, 8507, 50676, 57069, 43520, 56720, 68155, 60444, 63997, 17315, 78596, 81548, 97254, 46135, 13379, 46993, 98274, 97056, 43434, 36406, 99121, 80708, 40517, 34168, 11754, 93304, 64697, 92626, 75618, 85805, 18930, 50153, 10377, 33112, 28777, 45709, 74458, 73596, 28031, 45754, 80138, 64350, 51870, 81106, 82064, 30534, 25449, 67525, 27070, 41133, 28009, 64235, 16387, 62388, 40199, 16884, 55763, 41925, 42341, 93577, 7657, 14232, 30107, 71078, 85372, 54930, 5750, 80137, 41449, 17301, 19930, 41776, 8596, 30870, 69978, 23908, 9848, 71598, 77156, 14083, 87786, 57205, 53142, 77998, 98830, 32447, 74382, 32271, 55273, 68152, 25419, 43187, 60608, 62150, 30864, 69566, 38183, 51253, 53027, 37133, 73413, 78811, 88317, 46504, 46147, 35073, 18693, 46834, 76427, 96007, 83666, 64655, 54099, 5485, 94089, 57214, 23788, 75649, 39466, 47463, 19155, 18449, 35235, 93118, 76391, 70733, 74230, 37188, 48862, 59325, 66219, 25760, 75255, 67915, 23004, 21973, 82811, 38870, 85697, 94176, 89142, 39251, 36339, 30304, 58303, 78732, 81734, 85654, 40030, 11145, 24220, 36178, 69625, 80189, 64261, 78356, 30570, 63922, 82549, 7574, 42298, 39152, 88634, 60765, 30534, 35563, 96837, 74496, 42819, 50120, 16904, 11439, 24076, 84757, 76496, 34744, 5910, 6391, 25594, 30327, 62849, 91392, 44328, 47665, 79152, 11613, 96212, 27129, 86430, 58712, 23931, 8445, 55537, 54706, 51997, 18803, 88693, 91224, 76765, 80364, 54372, 32473, 25920, 11574, 99135, 24026, 92271, 88470, 58597, 83103, 19062, 72681, 30900, 94867, 22477, 97890, 11845, 95363, 90122, 81157, 78569, 97434, 29257, 42139, 21444, 18314, 49203, 87787, 77490, 16464, 23314, 88655, 28245, 40610, 77039, 35056, 26782, 53121, 15035, 33766, 99826, 49516, 25895, 64849, 79516, 55109, 69984, 34454, 64785, 43963, 90279, 62151, 46958, 82432, 45518, 97055, 28977, 72436, 5078, 81357, 28531, 87140, 36881, 12972, 41961, 76602, 93251, 35269, 86366, 29241, 57116, 81511, 45059, 75774, 61736, 8949, 66290, 82937, 74263, 25664, 64314, 23804, 66356, 49506, 54758, 72283, 95641, 24157, 15088, 73735, 75655, 44689, 37890, 50565, 81326, 75641, 97055, 26336, 63820, 85404, 18025, 42168, 37351, 31615, 46356, 24714, 67626, 15739, 87755, 14357, 51514, 72102, 84799, 21168, 43828, 13381, 70057, 19482, 13593, 30935, 27564, 89146, 12015, 12458, 43213, 34454, 79142, 43458, 65461, 17883, 21816, 92112, 86516, 85434, 49269, 64819, 45466, 74721, 22910, 47947, 69579, 61494, 31948, 43538, 70090, 9010, 53510, 84446, 70319, 55737, 90913, 75270, 46729, 25590, 61310, 82023, 7307, 29858, 61208, 75084, 41768, 68783, 78580, 99500, 89173, 89685, 45573, 78107, 35025, 73302, 21138, 9181, 68634, 46631, 99853, 36240, 65166, 85440, 58337, 85023, 75995, 55750, 13167, 95292, 49427, 62972, 73620, 46383, 13305, 27078, 90422, 86701, 67621, 18340, 6182, 28474, 75726, 10498, 70275, 71551, 52123, 55103, 73891, 46019, 63980, 10187, 79908, 94400, 60322, 98940, 72466, 36355, 96332, 36858, 95974, 11015, 22254, 55030, 79501, 91439, 70261, 34410, 96661, 63205, 7578, 15095, 7594, 6752, 97648, 28525, 78342, 87761, 9494, 12479, 28819, 91715, 62754, 30535, 43109, 82156, 63362, 79067, 99705, 16698, 50274, 35396, 37248, 6526, 13756, 9457, 66846, 10182, 80553, 5614, 74666, 55842, 38357, 14076, 73144, 36311, 20951, 93037, 49364, 49889, 33119, 52652, 13044, 21800, 12702, 68334, 31654, 45402, 57465, 46859, 34011, 31014, 16076, 47531, 19334, 84699, 46454, 63824, 46099, 77617, 56446, 31654, 43635, 89260, 39843, 13930, 89183, 66809, 64152, 51499, 19378, 68779, 8299, 79092, 58176, 39544, 24215, 34385, 58661, 11476, 72928, 5199, 32212, 20570, 51739, 52863, 36601, 54880, 22038, 23464, 55650, 49862, 50288, 82912, 25654, 89729, 36870, 12000, 41293, 52905, 81757, 92652, 34793, 67447, 45907, 81604, 82196, 71726, 45316, 30514, 67727, 98631, 15982, 82296, 34870, 38667, 95231, 54970, 24522, 71654, 63775, 85863, 37486, 21477, 9043, 35302, 75041, 93640, 22871, 66023, 54283, 66582, 37797, 14463, 12424, 50089, 65954, 38653, 49090, 99333, 23958, 96303, 25073, 23489, 92859, 10747, 83356, 92453, 13924, 78517, 77509, 53019, 9750, 37025, 64823, 19057, 88989, 34748, 69472, 67133, 89871, 46020, 76155, 86167, 11652, 88439, 15741, 26519, 6775, 10786, 77269, 99701, 44958, 98768, 43780, 62986, 20676, 25977, 13260, 39170, 6204, 13309, 94540, 35654, 93436, 98637, 15628, 22046, 62488, 18321, 63976, 40486, 85184, 18628, 6257, 48011, 5561, 35340, 46633, 28267, 28086, 21960, 51671, 61844, 22181, 49130, 10444, 24530, 8596, 28662, 19085, 81652, 35286, 91936, 68623, 44915, 35596, 73258, 43337, 19317, 84844, 19516, 13143, 58151, 85686, 7110)
Average QPS expected = 51357
Timestamp start: 1653251222893
Timestamp end: 1653253023749

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
UNPAUSED: parsec-canneal 1653252133.89
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252134.01
PAUSED: parsec-canneal 1653252135.87
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252136.0
UNPAUSED: parsec-canneal 1653252139.92
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252139.99
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252140.27
PAUSED: parsec-canneal 1653252141.92
UNPAUSED: parsec-canneal 1653252143.84
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252143.92
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653252145.84
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252145.91
UNPAUSED: parsec-canneal 1653252146.64
PAUSED: parsec-canneal 1653252147.11
UNPAUSED: parsec-canneal 1653252147.78
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252147.85
PAUSED: parsec-canneal 1653252149.85
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252149.95
UNPAUSED: parsec-canneal 1653252151.74
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252151.97
PAUSED: parsec-canneal 1653252153.87
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252153.97
[90.9 , 80.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653252154.29
UNPAUSED: parsec-canneal 1653252155.88
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252155.96
PAUSED: parsec-canneal 1653252157.82
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252157.96
PAUSED: parsec-canneal 1653252158.26
[66.7 , 42.9 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
UNPAUSED: parsec-canneal 1653252165.15
PAUSED: parsec-canneal 1653252165.42
PAUSED: parsec-canneal 1653252165.92
PAUSED: parsec-canneal 1653252166.43
UNPAUSED: parsec-canneal 1653252167.83
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252167.9
[22.2 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252175.94
PAUSED: parsec-canneal 1653252177.8
PAUSED: parsec-canneal 1653252178.74
UNPAUSED: parsec-canneal 1653252181.38
PAUSED: parsec-canneal 1653252181.64
UNPAUSED: parsec-canneal 1653252181.88
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252181.96
[12.5 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653252185.82
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252185.91
UNPAUSED: parsec-canneal 1653252187.87
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252187.95
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252190.16
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252190.64
PAUSED: parsec-canneal 1653252191.85
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252191.94
UNPAUSED: parsec-canneal 1653252193.84
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252193.91
[16.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state running

High priority task list: 1
Low priority task list: 1
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252197.93
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252199.79
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252202.15
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252202.42
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252203.95
PAUSED: parsec-canneal 1653252204.23
[90.9 , 90.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-canneal in state paused

High priority task list: 1
Low priority task list: 1
PAUSED: parsec-canneal 1653252204.53
PAUSED: parsec-canneal 1653252204.82
UNPAUSED: parsec-canneal 1653252205.78
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252205.86
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252206.12
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252207.75
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252209.89
PAUSED: parsec-canneal 1653252210.21
UNPAUSED: parsec-canneal 1653252210.49
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 1 1653252210.6
38e5a998056393e411812c3a7c4b449a5747f5fa88b298c310c596897252f43d
MEMCACHED: 2 1653252210.9
PAUSED: parsec-canneal 1653252211.92
UNPAUSED: parsec-canneal 1653252213.91
EXITED: parsec-canneal 742.421941042 1653251471.98
STARTED: parsec-dedup 1653252214.87
[66.7 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
PAUSED: parsec-dedup 1653252216.94
UNPAUSED: parsec-dedup 1653252217.21
PAUSED: parsec-dedup 1653252217.64
UNPAUSED: parsec-dedup 1653252217.89
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252217.97
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252219.77
PAUSED: parsec-dedup 1653252220.26
UNPAUSED: parsec-dedup 1653252220.93
PAUSED: parsec-dedup 1653252223.9
PAUSED: parsec-dedup 1653252224.2
[60.0 , 50.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 1
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252225.78
PAUSED: parsec-dedup 1653252229.92
UNPAUSED: parsec-dedup 1653252231.86
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252231.95
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252232.6
PAUSED: parsec-dedup 1653252234.06
PAUSED: parsec-dedup 1653252234.35
[75.0 , 70.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 1
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252235.91
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252236.0
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252237.76
PAUSED: parsec-dedup 1653252238.04
UNPAUSED: parsec-dedup 1653252239.72
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252239.79
PAUSED: parsec-dedup 1653252241.94
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252242.03
UNPAUSED: parsec-dedup 1653252243.82
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252243.9
[14.3 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
PAUSED: parsec-dedup 1653252246.02
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252246.17
UNPAUSED: parsec-dedup 1653252247.75
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252247.83
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252253.29
PAUSED: parsec-dedup 1653252255.1
[70.0 , 55.6 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 1
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252257.8
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252257.89
PAUSED: parsec-dedup 1653252259.82
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252259.92
UNPAUSED: parsec-dedup 1653252261.87
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252261.95
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252263.86
[100.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
PAUSED: parsec-dedup 1653252265.79
UNPAUSED: parsec-dedup 1653252266.95
PAUSED: parsec-dedup 1653252267.29
UNPAUSED: parsec-dedup 1653252267.76
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252267.84
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252268.65
PAUSED: parsec-dedup 1653252270.16
UNPAUSED: parsec-dedup 1653252271.87
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252273.8
[90.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
PAUSED: parsec-dedup 1653252275.87
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252275.95
UNPAUSED: parsec-dedup 1653252277.22
PAUSED: parsec-dedup 1653252277.52
UNPAUSED: parsec-dedup 1653252281.87
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252282.56
PAUSED: parsec-dedup 1653252283.94
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252284.01
UNPAUSED: parsec-dedup 1653252285.66
[0.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252285.93
PAUSED: parsec-dedup 1653252287.92
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252288.01
UNPAUSED: parsec-dedup 1653252289.68
PAUSED: parsec-dedup 1653252293.93
[77.8 , 66.7 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 1
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252297.83
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252297.9
PAUSED: parsec-dedup 1653252302.0
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252302.08
UNPAUSED: parsec-dedup 1653252305.76
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252305.84
[55.6 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252306.71
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252309.47
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252309.94
PAUSED: parsec-dedup 1653252311.89
[75.0 , 62.5 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 1
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252317.86
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252317.95
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252319.83
PAUSED: parsec-dedup 1653252322.04
UNPAUSED: parsec-dedup 1653252323.8
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252323.87
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252326.12
[50.0 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252327.57
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252332.11
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252333.76
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252335.85
[88.9 , 100.0 , 100.0 , 100.0]
High priority task: parsec-ferret in state running
 and low proirity task: parsec-dedup in state running

High priority task list: 1
Low priority task list: 0
PAUSED: parsec-dedup 1653252336.98
UNPAUSED: parsec-dedup 1653252337.81
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252337.87
PAUSED: parsec-dedup 1653252339.96
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252340.06
PAUSED: parsec-dedup 1653252340.35
UNPAUSED: parsec-dedup 1653252341.86
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252341.92
EXITED: parsec-ferret 873.015376091 1653251471.35
STARTED: parsec-freqmine 1653252344.75
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252345.0
PAUSED: parsec-dedup 1653252345.96
[60.0 , 37.5 , 100.0 , 11.1]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252347.61
PAUSED: parsec-dedup 1653252347.87
UNPAUSED: parsec-dedup 1653252349.79
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252349.88
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252351.85
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252353.87
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252355.77
PAUSED: parsec-dedup 1653252356.04
[66.7 , 55.6 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252356.97
PAUSED: parsec-dedup 1653252357.29
UNPAUSED: parsec-dedup 1653252357.72
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252357.81
PAUSED: parsec-dedup 1653252365.84
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 2 1653252365.93
[80.0 , 60.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state paused

High priority task list: 0
Low priority task list: 0
UNPAUSED: parsec-dedup 1653252367.76
52fc25af5c6127f70f4210daea7678512ae562457b9cfc9b1b4587bd20ef732e
MEMCACHED: 1 1653252367.85
EXITED: parsec-dedup 158.746887207 1653252214.87
Low exception at exit
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 2 1653252373.8
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 1 1653252374.06
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 2-3coresparsec-freqmine 1142.56094599
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 2 1653252375.9
[75.0 , 60.0 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 1-3coresparsec-freqmine 1144.65170002
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 1 1653252377.97
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 2 1653252379.78
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 2-3coresparsec-freqmine 1147.04102612
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 1-3coresparsec-freqmine 1148.52499509
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 1 1653252381.85
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 2-3coresparsec-freqmine 1152.68377709
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 2 1653252386.06
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 2-3coresparsec-freqmine 1153.15236092
[66.7 , 66.7 , 100.0 , 100.0]
High priority task: parsec-freqmine in state running
 and low proirity task: parsec-dedup in state exited

High priority task list: 0
Low priority task list: 0
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 1-3coresparsec-freqmine 1158.59963107
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 1 1653252391.92
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
MEMCACHED: 2 1653252392.18
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 2-3coresparsec-freqmine 1161.70387793
6509ab48c718a4082148681315b50e3703504868f067a7034c9a57d5ab39ddd7
UPDATE: 1-3coresparsec-freqmine 1162.20148802
